bj-pays,das,decks,don,hitSplitAces,peek,reSplitAces,sas,ss17,surr,csm_theoretical,csm_empiric,cut_theoretical,cut_empiric,csm_error,cut_card_error,abs_error_sum
1.2,False,2,10-11,False,False,True,4,False,no,2.1875,-2.1876,2.2505,-2.2465,-0.0001,0.0039,0.004
1.5,False,6,Any,False,True,False,4,True,yes,0.4754,-0.4718,0.4954,-0.495,0.0036,0.0004,0.004
1.5,True,1,10-11,True,True,True,3,False,no,0.1955,-0.1959,0.3085,-0.305,-0.0004,0.0035,0.0039000000000000003
1.5,True,6,Any,False,True,False,2,False,no,0.6721,-0.6719,0.6921,-0.6959,0.0001,-0.0038,0.0039
1.5,True,2,9-11,True,False,True,3,False,no,0.4442,-0.4425,0.5072,-0.5094,0.0017,-0.0022,0.0039
1.5,False,1,10-11,True,False,False,2,False,no,0.467,-0.4708,0.58,-0.5801,-0.0038,-0.0001,0.0039
1.5,True,2,Any,False,True,True,4,False,no,0.3407,-0.3401,0.4037,-0.4071,0.0006,-0.0033,0.0039
1.5,False,6,9-11,True,True,True,3,True,yes,0.3407,-0.3391,0.3608,-0.3586,0.0017,0.0022,0.0039
1.5,False,6,Any,True,False,False,3,True,no,0.4903,-0.4936,0.5103,-0.5109,-0.0033,-0.0006,0.0039
1.5,False,6,9-11,False,True,True,3,False,yes,0.7216,-0.7199,0.7416,-0.7394,0.0017,0.0022,0.0039
1.5,True,6,10-11,True,True,False,2,True,no,0.4689,-0.4659,0.4889,-0.4898,0.003,-0.0009,0.0039
1.5,False,1,Any,False,True,False,3,True,no,-0.0019,0.0013,0.1111,-0.1144,-0.0006,-0.0033,0.0039
1.5,False,6,9-11,True,False,False,3,False,no,0.8065,-0.8049,0.8265,-0.8288,0.0016,-0.0022,0.0038000000000000004
1.2,False,1,10-11,False,True,True,2,True,yes,1.6551,-1.6584,1.7681,-1.7676,-0.0033,0.0005,0.0038
1.2,True,6,9-11,False,False,True,4,True,no,1.9099,-1.9068,1.9299,-1.9292,0.0031,0.0007,0.0038
1.5,True,6,10-11,False,True,False,4,True,yes,0.5257,-0.5259,0.5457,-0.5492,-0.0003,-0.0035,0.0038
1.5,False,6,9-11,False,False,False,3,True,no,0.7518,-0.754,0.7718,-0.7703,-0.0023,0.0015,0.0038
1.5,True,6,9-11,False,False,True,2,True,no,0.6643,-0.6628,0.6843,-0.6866,0.0015,-0.0023,0.0038
1.5,True,6,9-11,True,True,True,2,True,no,0.3746,-0.3727,0.3946,-0.3965,0.0019,-0.0019,0.0038
1.5,True,2,Any,False,True,True,3,True,no,0.1512,-0.1483,0.2142,-0.2151,0.0029,-0.0009,0.0037999999999999996
1.2,True,6,9-11,False,True,False,4,True,no,1.862,-1.8591,1.882,-1.8829,0.0029,-0.0009,0.0037999999999999996
1.2,True,6,9-11,False,True,True,2,True,yes,1.8422,-1.8393,1.8622,-1.8631,0.0029,-0.0009,0.0037999999999999996
1.2,True,1,10-11,True,True,True,4,False,yes,1.5491,-1.5525,1.6621,-1.6617,-0.0033,0.0004,0.0037
1.2,True,6,9-11,False,False,True,3,False,no,2.1509,-2.1498,2.1709,-2.1735,0.001,-0.0027,0.0037
1.2,True,1,10-11,False,True,True,4,True,yes,1.4895,-1.4927,1.6025,-1.6031,-0.0032,-0.0005,0.0037
1.5,False,1,Any,False,True,True,3,False,no,0.1612,-0.163,0.2742,-0.2723,-0.0018,0.0019,0.0037
1.5,False,6,Any,True,True,False,2,True,yes,0.3288,-0.3318,0.3488,-0.3494,-0.003,-0.0006,0.0036
1.5,True,1,10-11,False,True,False,3,False,no,0.3503,-0.347,0.4633,-0.4631,0.0034,0.0002,0.0036
1.5,False,6,10-11,True,True,False,3,True,no,0.5465,-0.5485,0.5665,-0.5649,-0.002,0.0016,0.0036
1.2,False,1,Any,False,False,True,2,True,no,1.5144,-1.5179,1.6274,-1.6275,-0.0035,-0.0001,0.0036
1.2,True,2,Any,False,True,True,4,True,yes,1.4611,-1.4636,1.5241,-1.5254,-0.0024,-0.0012,0.0036
1.2,False,2,9-11,True,True,True,3,True,yes,1.566,-1.5647,1.629,-1.6313,0.0014,-0.0022,0.0036
1.5,True,2,Any,True,True,True,2,True,no,0.0689,-0.0712,0.1319,-0.1305,-0.0022,0.0014,0.0036
1.5,True,6,10-11,True,True,True,2,True,no,0.4689,-0.4707,0.4889,-0.4872,-0.0019,0.0017,0.0036
1.5,False,6,9-11,False,True,True,4,False,yes,0.7055,-0.7071,0.7255,-0.7276,-0.0015,-0.0021,0.0036
1.2,True,1,Any,True,True,False,4,True,no,1.1095,-1.1096,1.2225,-1.219,-0.0001,0.0035,0.0036
1.5,False,6,9-11,True,True,False,3,True,no,0.4624,-0.4634,0.4824,-0.4798,-0.0011,0.0025,0.0036
1.2,False,1,10-11,False,False,False,4,True,no,1.7658,-1.7653,1.8788,-1.8758,0.0005,0.003,0.0035
1.2,True,1,9-11,False,True,True,3,False,no,1.5684,-1.568,1.6814,-1.6783,0.0004,0.0031,0.0035
1.5,False,6,10-11,True,True,True,3,False,yes,0.6358,-0.6338,0.6558,-0.6573,0.002,-0.0015,0.0035
1.5,True,2,10-11,True,True,True,4,False,no,0.4284,-0.4286,0.4914,-0.4881,-0.0002,0.0033,0.0035
1.2,False,6,9-11,False,True,True,4,False,yes,2.0652,-2.0645,2.0852,-2.0879,0.0008,-0.0027,0.0035
1.5,True,6,Any,True,True,False,2,True,no,0.2726,-0.2745,0.2926,-0.2942,-0.0019,-0.0016,0.0035
1.5,True,6,Any,False,True,False,2,True,yes,0.3874,-0.3882,0.4074,-0.4101,-0.0008,-0.0027,0.0035
1.5,False,1,10-11,True,True,True,4,True,no,0.1074,-0.1092,0.2204,-0.2187,-0.0018,0.0017,0.0034999999999999996
1.5,False,2,Any,False,False,False,3,False,no,0.6531,-0.6507,0.7161,-0.715,0.0024,0.0011,0.0034999999999999996
1.2,True,2,10-11,False,False,False,2,False,no,2.1568,-2.1578,2.2199,-2.2173,-0.0009,0.0026,0.0034999999999999996
1.2,True,6,Any,False,True,True,2,False,yes,1.9434,-1.9436,1.9634,-1.9666,-0.0002,-0.0032,0.0034000000000000002
1.5,False,2,Any,True,False,True,2,False,no,0.523,-0.525,0.586,-0.5874,-0.002,-0.0014,0.0034000000000000002
1.5,True,6,9-11,False,True,True,3,True,yes,0.3804,-0.3824,0.4004,-0.399,-0.002,0.0014,0.0034000000000000002
1.5,False,6,10-11,True,False,True,4,False,no,0.831,-0.83,0.851,-0.8534,0.001,-0.0024,0.0034
1.5,True,6,Any,True,True,False,4,False,yes,0.3457,-0.3451,0.3656,-0.3685,0.0006,-0.0028,0.0034
1.2,False,1,Any,True,False,False,2,True,no,1.3858,-1.3866,1.4988,-1.5014,-0.0008,-0.0026,0.0034
1.5,True,2,9-11,True,True,True,2,True,no,0.1882,-0.1873,0.2512,-0.2537,0.001,-0.0024,0.0034
1.2,False,2,Any,True,False,False,3,False,no,1.8738,-1.8759,1.9368,-1.9356,-0.0021,0.0012,0.0033
1.5,True,6,Any,True,True,False,3,True,no,0.2275,-0.2252,0.2475,-0.2485,0.0023,-0.001,0.0033
1.2,True,6,10-11,False,False,False,4,False,no,2.2904,-2.2903,2.3104,-2.3071,0.0,0.0033,0.0033
1.5,False,6,Any,False,False,False,3,True,no,0.6624,-0.6654,0.6824,-0.6822,-0.003,0.0003,0.0033
1.2,True,6,10-11,False,True,True,3,False,yes,2.0416,-2.0421,2.0616,-2.0587,-0.0005,0.0028,0.0033
1.2,False,1,Any,True,False,True,2,False,no,1.5854,-1.5853,1.6984,-1.7016,0.0001,-0.0032,0.0033
1.2,False,2,10-11,False,True,True,3,True,yes,1.8205,-1.8218,1.8835,-1.8855,-0.0013,-0.002,0.0033
1.2,False,6,9-11,False,True,False,3,True,no,2.0026,-2.0044,2.0226,-2.0212,-0.0019,0.0014,0.0033
1.5,False,6,10-11,True,True,False,3,False,no,0.7729,-0.774,0.7929,-0.7908,-0.0012,0.0021,0.0033
1.2,False,6,10-11,True,False,True,2,True,no,2.0506,-2.0508,2.0706,-2.0737,-0.0002,-0.0031,0.0033
1.5,False,2,9-11,True,False,True,2,False,no,0.6365,-0.6355,0.6995,-0.6973,0.001,0.0022,0.0032
1.5,False,2,9-11,True,False,True,3,False,no,0.577,-0.5801,0.64,-0.6399,-0.0031,0.0001,0.0031999999999999997
1.5,True,1,9-11,True,True,True,3,False,no,0.049,-0.0503,0.162,-0.1639,-0.0013,-0.0019,0.0031999999999999997
1.2,True,6,Any,False,False,False,2,False,no,2.1418,-2.1425,2.1618,-2.1592,-0.0006,0.0026,0.0031999999999999997
1.2,False,6,Any,False,True,False,3,False,yes,2.0401,-2.0383,2.0601,-2.0615,0.0018,-0.0014,0.0031999999999999997
1.2,True,6,Any,False,False,True,4,False,no,2.027,-2.0259,2.047,-2.045,0.0011,0.002,0.0031000000000000003
1.2,False,6,Any,True,False,True,3,False,no,2.0225,-2.0245,2.0425,-2.0435,-0.002,-0.0011,0.0031000000000000003
1.5,False,2,Any,False,False,True,3,False,no,0.6092,-0.6065,0.6722,-0.6718,0.0027,0.0004,0.0031000000000000003
1.5,True,6,10-11,False,True,True,3,True,no,0.5487,-0.5475,0.5687,-0.5668,0.0012,0.0019,0.0031
1.5,True,6,10-11,True,True,False,3,False,no,0.6502,-0.651,0.6702,-0.6679,-0.0008,0.0023,0.0031
1.5,True,6,10-11,False,False,True,2,False,no,0.9799,-0.9807,0.9999,-1.0022,-0.0008,-0.0023,0.0031
1.5,True,6,Any,True,True,True,4,False,no,0.3754,-0.3746,0.3954,-0.3978,0.0008,-0.0023,0.0031
1.5,True,6,9-11,True,True,True,4,False,no,0.4901,-0.4901,0.5101,-0.5071,0.0,0.0031,0.0031
1.5,True,6,Any,False,True,False,4,False,no,0.6187,-0.619,0.6387,-0.6415,-0.0003,-0.0028,0.0031
1.2,False,2,9-11,False,True,True,4,True,yes,1.7083,-1.7057,1.7713,-1.7718,0.0026,-0.0005,0.0031
1.2,False,2,Any,False,True,True,2,True,yes,1.6848,-1.6856,1.7478,-1.75,-0.0008,-0.0022,0.003
1.5,True,6,Any,False,True,True,2,False,no,0.6721,-0.6696,0.6921,-0.6926,0.0025,-0.0005,0.003
1.2,False,2,10-11,True,True,False,4,False,yes,1.903,-1.9026,1.966,-1.9635,0.0005,0.0025,0.003
1.5,False,6,10-11,False,True,True,3,False,no,0.8928,-0.8925,0.9128,-0.9155,0.0003,-0.0027,0.003
1.5,False,6,9-11,True,True,False,2,False,no,0.7175,-0.7154,0.7375,-0.7384,0.0022,-0.0008,0.003
1.5,False,1,Any,True,True,False,2,True,no,-0.117,0.1172,-0.004,0.0012,0.0002,-0.0028,0.003
1.2,False,6,10-11,True,False,False,4,False,no,2.2441,-2.2467,2.2641,-2.2636,-0.0026,0.0004,0.003
1.5,False,2,10-11,False,False,True,2,True,no,0.6731,-0.6738,0.7361,-0.7338,-0.0007,0.0023,0.003
1.2,False,1,9-11,False,True,False,4,False,yes,1.6929,-1.6904,1.8059,-1.8064,0.0025,-0.0005,0.003
1.5,True,2,10-11,True,False,True,4,True,no,0.3309,-0.3295,0.3939,-0.3923,0.0014,0.0016,0.003
1.2,True,6,9-11,True,True,True,2,True,yes,1.6617,-1.6641,1.6817,-1.6823,-0.0024,-0.0006,0.0029999999999999996
1.2,False,1,10-11,False,True,False,3,True,yes,1.6388,-1.6413,1.7518,-1.7522,-0.0025,-0.0004,0.0029000000000000002
1.2,True,6,10-11,False,True,False,4,True,no,1.958,-1.9553,1.978,-1.9778,0.0027,0.0002,0.0029000000000000002
1.2,True,6,10-11,False,False,True,3,False,no,2.2452,-2.2442,2.2652,-2.2633,0.001,0.0019,0.0029
1.5,False,6,10-11,False,True,True,4,True,yes,0.5803,-0.5794,0.6003,-0.6023,0.0009,-0.002,0.0029
1.2,True,2,Any,False,False,False,4,False,no,1.8798,-1.8809,1.9428,-1.9446,-0.0011,-0.0018,0.0029
1.2,True,6,9-11,True,False,True,3,True,no,1.7633,-1.7657,1.7833,-1.7828,-0.0024,0.0005,0.0029
1.5,True,2,10-11,False,False,False,3,False,no,0.7479,-0.7471,0.8109,-0.813,0.0008,-0.002,0.0028
1.5,False,2,Any,True,True,False,4,True,yes,0.1236,-0.122,0.1866,-0.1877,0.0017,-0.0011,0.0028
1.5,True,2,10-11,False,False,True,2,False,no,0.7833,-0.7833,0.8464,-0.8436,0.0,0.0028,0.0028
1.2,False,6,Any,False,True,True,4,False,no,2.0551,-2.0555,2.0751,-2.0727,-0.0005,0.0023,0.0028
1.2,False,6,10-11,False,True,True,3,True,yes,1.9563,-1.9556,1.9763,-1.9742,0.0007,0.0021,0.0028
1.2,False,6,Any,True,True,False,4,False,no,1.9457,-1.9473,1.9657,-1.9645,-0.0016,0.0012,0.0028
1.5,True,2,10-11,True,False,False,2,False,no,0.6305,-0.6309,0.6935,-0.6912,-0.0004,0.0024,0.0028
1.5,False,2,Any,True,True,False,3,True,no,0.1784,-0.1771,0.2414,-0.24,0.0013,0.0014,0.0027
1.2,False,6,9-11,False,False,True,3,True,no,2.0581,-2.0589,2.0781,-2.0802,-0.0007,-0.002,0.0027
1.2,True,6,9-11,False,True,False,2,False,no,2.1366,-2.1377,2.1566,-2.155,-0.0011,0.0016,0.0027
1.5,False,2,9-11,True,True,False,2,False,yes,0.4555,-0.457,0.5185,-0.5197,-0.0015,-0.0012,0.0027
1.2,True,1,Any,True,True,True,4,True,no,1.0826,-1.0841,1.1956,-1.1944,-0.0015,0.0012,0.0027
1.2,True,6,9-11,False,True,True,3,False,yes,1.9473,-1.9463,1.9673,-1.969,0.0009,-0.0018,0.0027
1.5,True,1,10-11,True,False,True,3,False,no,0.3118,-0.3121,0.4248,-0.4272,-0.0003,-0.0024,0.0026999999999999997
1.2,False,6,10-11,False,True,True,2,True,yes,2.0425,-2.0425,2.0625,-2.0651,-0.0001,-0.0026,0.0026999999999999997
1.2,False,1,9-11,True,True,False,2,True,yes,1.3916,-1.3901,1.5046,-1.5036,0.0015,0.0011,0.0026
1.5,False,2,9-11,False,False,True,2,True,no,0.5711,-0.5704,0.6341,-0.636,0.0007,-0.0019,0.0026
1.2,True,1,Any,False,True,False,3,True,no,1.2524,-1.2524,1.3654,-1.3629,-0.0,0.0025,0.0025
1.5,False,1,10-11,False,False,True,2,True,no,0.3876,-0.3876,0.5006,-0.5031,0.0,-0.0025,0.0025
1.5,False,6,10-11,True,True,True,4,True,yes,0.4107,-0.413,0.4307,-0.4305,-0.0023,0.0002,0.0025
1.5,True,2,10-11,False,True,False,3,True,yes,0.3746,-0.3742,0.4376,-0.4397,0.0004,-0.0021,0.0025
1.5,False,1,10-11,False,True,True,2,True,no,0.2824,-0.282,0.3954,-0.3975,0.0004,-0.0021,0.0025
1.5,False,6,10-11,False,False,False,4,True,no,0.8307,-0.8306,0.8508,-0.8486,0.0002,0.0022,0.0024000000000000002
1.5,False,6,10-11,True,True,True,2,True,yes,0.5023,-0.5006,0.5223,-0.523,0.0017,-0.0007,0.0024
1.5,True,6,10-11,True,True,False,4,False,no,0.642,-0.6445,0.662,-0.662,-0.0024,0.0,0.0024
1.2,False,6,9-11,True,True,True,2,False,yes,1.9888,-1.987,2.0088,-2.0083,0.0018,0.0006,0.0024
1.5,False,2,9-11,False,False,False,3,True,no,0.5483,-0.5464,0.6112,-0.6119,0.0018,-0.0006,0.0024
1.2,False,2,10-11,True,True,True,2,False,yes,1.9297,-1.9311,1.9927,-1.9917,-0.0013,0.001,0.0023
1.5,True,6,9-11,True,True,False,4,False,no,0.5475,-0.5459,0.5675,-0.5668,0.0015,0.0007,0.0022
1.2,True,6,Any,False,False,False,3,True,no,1.8852,-1.8858,1.9052,-1.9035,-0.0006,0.0016,0.0022
1.2,True,6,9-11,True,True,False,2,True,yes,1.6617,-1.6633,1.6817,-1.6811,-0.0016,0.0006,0.0022
1.2,True,1,10-11,False,False,True,4,False,no,1.8254,-1.8255,1.9384,-1.9363,-0.0,0.0022,0.0022
1.2,False,2,9-11,False,True,True,2,True,yes,1.7893,-1.7904,1.8523,-1.8512,-0.0012,0.001,0.0021999999999999997
1.2,True,1,Any,False,False,True,2,True,no,1.387,-1.386,1.5001,-1.5011,0.0011,-0.001,0.0021000000000000003
1.2,False,1,Any,True,True,True,4,False,no,1.4289,-1.427,1.5419,-1.5417,0.0019,0.0002,0.0021
1.5,True,6,Any,True,True,False,2,False,no,0.4872,-0.4855,0.5072,-0.5076,0.0017,-0.0004,0.0021
1.2,False,2,Any,False,True,False,2,True,yes,1.6848,-1.6854,1.7478,-1.7463,-0.0006,0.0015,0.0021
1.5,False,2,9-11,True,True,False,4,True,no,0.2792,-0.2808,0.3422,-0.3417,-0.0015,0.0006,0.0021
1.2,True,1,10-11,True,True,False,3,False,yes,1.577,-1.5769,1.69,-1.688,0.0001,0.002,0.0021
1.2,True,6,10-11,True,True,False,2,False,no,2.0523,-2.0541,2.0723,-2.072,-0.0018,0.0003,0.0021
1.2,False,6,10-11,True,False,True,3,False,no,2.2038,-2.2048,2.2238,-2.2228,-0.001,0.001,0.002
1.5,False,6,10-11,True,True,False,4,True,yes,0.4683,-0.4696,0.4884,-0.489,-0.0013,-0.0007,0.002
1.2,True,6,9-11,True,True,False,3,False,no,1.9156,-1.9143,1.9356,-1.9363,0.0012,-0.0008,0.002
1.2,True,6,9-11,False,True,True,4,True,yes,1.7209,-1.7224,1.7409,-1.7412,-0.0016,-0.0003,0.0019
1.5,True,6,10-11,True,True,True,4,True,no,0.3601,-0.3601,0.3801,-0.3783,0.0,0.0019,0.0019
1.2,False,2,Any,True,False,True,3,False,no,1.8369,-1.836,1.8999,-1.9009,0.0009,-0.001,0.0019
1.2,False,1,Any,True,False,True,3,True,no,1.3462,-1.348,1.4592,-1.4591,-0.0018,0.0001,0.0019
1.5,True,6,Any,False,True,True,3,False,no,0.57,-0.5707,0.59,-0.5887,-0.0006,0.0013,0.0018999999999999998
1.2,False,2,10-11,True,True,True,2,True,yes,1.731,-1.7304,1.794,-1.7928,0.0007,0.0012,0.0018999999999999998
1.5,True,2,10-11,False,True,True,4,False,no,0.5773,-0.5767,0.6403,-0.6415,0.0006,-0.0012,0.0018
1.2,True,6,9-11,False,False,False,2,True,no,2.024,-2.0236,2.044,-2.0425,0.0004,0.0014,0.0018
1.5,True,1,10-11,False,False,False,2,True,no,0.2832,-0.2814,0.3962,-0.3963,0.0017,-0.0001,0.0018
1.5,False,2,9-11,False,False,False,2,False,no,0.7894,-0.7884,0.8524,-0.8515,0.0009,0.0008,0.0017000000000000001
1.2,False,1,9-11,False,False,False,4,False,no,1.8423,-1.843,1.9553,-1.9545,-0.0008,0.0008,0.0016
1.5,True,2,10-11,False,False,True,4,False,no,0.6926,-0.6934,0.7557,-0.7566,-0.0007,-0.0009,0.0015999999999999999
1.5,False,6,9-11,False,False,True,4,False,no,0.9084,-0.9098,0.9284,-0.9286,-0.0013,-0.0002,0.0015
1.5,True,6,Any,False,True,True,4,True,no,0.3377,-0.3366,0.3577,-0.3573,0.0011,0.0004,0.0015
1.2,True,6,9-11,False,True,False,2,True,yes,1.8422,-1.8419,1.8622,-1.8634,0.0003,-0.0012,0.0014999999999999998
1.5,True,6,9-11,True,False,False,2,False,no,0.7171,-0.7162,0.7371,-0.7376,0.0009,-0.0005,0.0014
1.5,True,6,9-11,False,True,True,4,True,yes,0.3612,-0.3621,0.3812,-0.3807,-0.0009,0.0005,0.0014
1.2,False,1,Any,False,False,True,4,False,no,1.6654,-1.6662,1.7784,-1.7779,-0.0009,0.0005,0.0014
1.5,False,6,9-11,True,False,True,3,False,no,0.7612,-0.7605,0.7812,-0.7818,0.0007,-0.0006,0.0013
1.2,False,6,10-11,True,False,False,2,False,no,2.2761,-2.2761,2.2961,-2.2973,-0.0,-0.0013,0.0013
1.2,True,6,10-11,False,True,False,3,False,no,2.1871,-2.1862,2.2071,-2.2067,0.0009,0.0004,0.0013
1.2,True,6,9-11,True,True,True,4,False,no,1.8498,-1.8509,1.8698,-1.8701,-0.001,-0.0003,0.0013
1.5,True,6,9-11,True,True,False,3,False,yes,0.4676,-0.4669,0.4876,-0.4881,0.0007,-0.0005,0.0012000000000000001
1.5,False,2,9-11,True,True,False,3,True,yes,0.2317,-0.232,0.2947,-0.2955,-0.0004,-0.0008,0.0012000000000000001
1.2,False,1,9-11,False,True,True,2,True,yes,1.5231,-1.5219,1.6361,-1.6362,0.0011,-0.0001,0.0012000000000000001
1.2,False,6,9-11,False,True,False,4,False,no,2.2214,-2.2215,2.2414,-2.2424,-0.0001,-0.001,0.0011
1.2,True,2,9-11,True,True,True,2,True,yes,1.5106,-1.5117,1.5736,-1.5736,-0.0011,-0.0,0.0011
1.2,True,1,9-11,False,False,True,3,False,no,1.6824,-1.6822,1.7954,-1.7962,0.0003,-0.0008,0.0011
1.5,True,2,10-11,False,True,False,4,True,no,0.4204,-0.4193,0.4834,-0.4834,0.0011,0.0,0.0011
1.2,True,1,9-11,False,False,False,3,False,no,1.7118,-1.7114,1.8248,-1.8242,0.0005,0.0006,0.0010999999999999998
1.5,True,2,Any,False,True,True,3,False,no,0.353,-0.3536,0.416,-0.4166,-0.0006,-0.0005,0.0010999999999999998
1.2,True,6,Any,True,True,True,3,False,yes,1.6642,-1.6634,1.6842,-1.684,0.0008,0.0002,0.001
1.2,True,6,10-11,False,False,False,3,True,no,2.0768,-2.0767,2.0968,-2.0959,0.0001,0.0009,0.001
1.5,True,1,10-11,True,True,False,2,False,no,0.2459,-0.2456,0.3589,-0.3583,0.0003,0.0007,0.001
1.5,True,1,9-11,True,True,False,2,True,no,-0.1015,0.1012,0.0115,-0.0108,-0.0003,0.0007,0.001
1.2,False,2,9-11,True,True,True,2,False,yes,1.829,-1.8293,1.892,-1.8913,-0.0003,0.0007,0.001
1.2,False,6,10-11,True,True,False,4,True,no,1.9006,-1.9016,1.9206,-1.9207,-0.0009,-0.0001,0.001
1.2,False,6,9-11,False,True,False,3,False,yes,2.1385,-2.1387,2.1585,-2.1593,-0.0002,-0.0008,0.001
1.5,True,6,Any,False,True,True,2,True,no,0.46,-0.4607,0.48,-0.4797,-0.0007,0.0002,0.0009
1.2,False,2,9-11,False,True,True,3,False,yes,1.917,-1.9167,1.98,-1.9795,0.0004,0.0005,0.0009
1.5,True,2,Any,False,False,True,4,True,no,0.249,-0.249,0.312,-0.3113,-0.0,0.0008,0.0008
1.2,True,6,10-11,True,True,False,3,False,no,2.0099,-2.0097,2.0299,-2.0304,0.0002,-0.0005,0.0007
1.2,True,2,9-11,True,True,False,2,False,yes,1.709,-1.7087,1.772,-1.7723,0.0004,-0.0002,0.0006000000000000001
1.2,True,1,9-11,False,False,False,2,True,no,1.5314,-1.5315,1.6444,-1.6439,-0.0001,0.0005,0.0006000000000000001
1.2,True,6,Any,False,True,False,2,False,no,2.0317,-2.0319,2.0517,-2.0521,-0.0002,-0.0003,0.0005
1.2,True,6,10-11,True,True,False,2,True,yes,1.7559,-1.7561,1.7759,-1.7763,-0.0002,-0.0003,0.0005
1.5,False,6,10-11,True,True,True,3,True,no,0.4975,-0.4973,0.5175,-0.5173,0.0002,0.0002,0.0004
1.2,True,2,9-11,False,True,True,3,True,yes,1.5857,-1.5853,1.6487,-1.6488,0.0004,-0.0,0.0004
